date,division,store_id,product_category,sku_id,sku_name,basket_driver,cold_chain,dc_on_hand,in_store_stock_start,in_store_stock_end,oos_flag
7/29/2025,1,2,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1092,48,75,0
7/29/2025,1,2,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1256,31,45,0
7/29/2025,1,2,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,1,0,1
7/29/2025,1,2,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,2,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,2,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,120,18,18,0
7/29/2025,1,2,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1959,12,12,0
7/29/2025,1,3,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1535,0,135,0
7/29/2025,1,3,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1047,53,75,0
7/29/2025,1,3,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1220,26,45,0
7/29/2025,1,3,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,3,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,3,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,3,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,115,18,18,0
7/29/2025,1,3,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1955,12,12,0
7/29/2025,1,6,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1400,0,135,0
7/29/2025,1,6,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,999,55,75,0
7/29/2025,1,6,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1192,32,45,0
7/29/2025,1,6,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,4,0,1
7/29/2025,1,6,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,6,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,6,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,108,18,18,0
7/29/2025,1,6,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1955,45,42,0
7/29/2025,1,7,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1265,0,135,0
7/29/2025,1,7,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,949,54,75,0
7/29/2025,1,7,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1170,36,45,0
7/29/2025,1,7,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,3,0,1
7/29/2025,1,7,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,7,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,7,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,104,18,18,0
7/29/2025,1,7,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1953,12,12,0
7/29/2025,1,8,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1130,0,135,0
7/29/2025,1,8,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,901,45,75,0
7/29/2025,1,8,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1141,25,45,0
7/29/2025,1,8,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,14,3,0
7/29/2025,1,8,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,8,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,8,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,99,18,18,0
7/29/2025,1,8,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1950,12,12,0
7/29/2025,1,9,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,995,0,135,0
7/29/2025,1,9,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,850,58,75,0
7/29/2025,1,9,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1109,31,45,0
7/29/2025,1,9,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,9,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,9,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,9,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,94,18,18,0
7/29/2025,1,9,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1947,12,12,0
7/29/2025,1,14,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,860,0,135,0
7/29/2025,1,14,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,795,50,75,0
7/29/2025,1,14,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1086,33,45,0
7/29/2025,1,14,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,14,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,14,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,14,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,86,18,18,0
7/29/2025,1,14,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1941,12,12,0
7/29/2025,1,15,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,725,0,135,0
7/29/2025,1,15,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,751,61,75,0
7/29/2025,1,15,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1063,33,45,0
7/29/2025,1,15,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,15,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,15,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,15,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,80,18,18,0
7/29/2025,1,15,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1941,38,36,0
7/29/2025,1,16,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,590,0,135,0
7/29/2025,1,16,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,696,47,75,0
7/29/2025,1,16,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1027,29,45,0
7/29/2025,1,16,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,16,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,16,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,16,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,74,18,18,0
7/29/2025,1,16,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1941,39,35,0
7/29/2025,1,18,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,455,0,135,0
7/29/2025,1,18,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,648,46,75,0
7/29/2025,1,18,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,998,29,45,0
7/29/2025,1,18,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,2,0,1
7/29/2025,1,18,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,18,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,18,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,69,18,18,0
7/29/2025,1,18,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1937,12,12,0
7/29/2025,1,21,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,320,0,135,0
7/29/2025,1,21,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,606,55,75,0
7/29/2025,1,21,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,967,24,45,0
7/29/2025,1,21,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,21,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,21,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,21,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,61,18,18,0
7/29/2025,1,21,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1937,22,18,0
7/29/2025,1,23,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,185,0,135,0
7/29/2025,1,23,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,558,53,75,0
7/29/2025,1,23,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,940,32,45,0
7/29/2025,1,23,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,23,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,23,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,23,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,55,18,18,0
7/29/2025,1,23,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1933,12,12,0
7/29/2025,1,28,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,50,0,135,0
7/29/2025,1,28,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,492,39,75,0
7/29/2025,1,28,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,911,30,45,0
7/29/2025,1,28,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,28,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,28,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,28,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,47,18,18,0
7/29/2025,1,28,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1928,12,12,0
7/29/2025,1,29,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,50,0
7/29/2025,1,29,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,431,45,75,0
7/29/2025,1,29,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,879,30,45,0
7/29/2025,1,29,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,1,0,1
7/29/2025,1,29,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,29,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,29,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,41,18,18,0
7/29/2025,1,29,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1924,12,12,0
7/29/2025,1,31,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/29/2025,1,31,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,378,50,75,0
7/29/2025,1,31,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,842,28,45,0
7/29/2025,1,31,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,8,0,1
7/29/2025,1,31,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,31,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,31,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,33,18,18,0
7/29/2025,1,31,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1920,12,12,0
7/29/2025,1,33,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/29/2025,1,33,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,330,48,75,0
7/29/2025,1,33,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,819,33,45,0
7/29/2025,1,33,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,33,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,33,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,33,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,26,18,18,0
7/29/2025,1,33,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1918,12,12,0
7/29/2025,1,35,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/29/2025,1,35,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,280,54,75,0
7/29/2025,1,35,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,774,0,45,0
7/29/2025,1,35,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,35,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,35,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,35,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,24,18,18,0
7/29/2025,1,35,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1913,12,12,0
7/29/2025,1,37,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/29/2025,1,37,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,225,46,75,0
7/29/2025,1,37,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,729,0,45,0
7/29/2025,1,37,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,37,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,37,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,37,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,17,18,18,0
7/29/2025,1,37,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1910,12,12,0
7/29/2025,1,38,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/29/2025,1,38,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,177,41,75,0
7/29/2025,1,38,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,684,0,45,0
7/29/2025,1,38,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,38,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,38,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,38,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,9,18,18,0
7/29/2025,1,38,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1904,12,12,0
7/29/2025,1,41,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/29/2025,1,41,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,102,0,75,0
7/29/2025,1,41,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,639,0,45,0
7/29/2025,1,41,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,41,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,41,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,41,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,3,18,18,0
7/29/2025,1,41,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1904,32,29,0
7/29/2025,1,43,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/29/2025,1,43,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,27,0,75,0
7/29/2025,1,43,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,594,0,45,0
7/29/2025,1,43,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,43,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,43,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,43,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,0,18,18,0
7/29/2025,1,43,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1903,12,12,0
7/29/2025,1,45,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/29/2025,1,45,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,27,0
7/29/2025,1,45,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,549,0,45,0
7/29/2025,1,45,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,45,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,45,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,45,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,0,18,14,0
7/29/2025,1,45,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1898,12,12,0
7/29/2025,1,47,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/29/2025,1,47,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/29/2025,1,47,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,504,0,45,0
7/29/2025,1,47,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,47,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,47,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,47,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,0,18,9,0
7/29/2025,1,47,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1895,12,12,0
7/29/2025,1,48,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/29/2025,1,48,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/29/2025,1,48,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,459,0,45,0
7/29/2025,1,48,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,48,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,48,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,48,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,0,18,14,0
7/29/2025,1,48,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1888,12,12,0
7/29/2025,1,50,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/29/2025,1,50,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/29/2025,1,50,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,414,0,45,0
7/29/2025,1,50,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/29/2025,1,50,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/29/2025,1,50,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/29/2025,1,50,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,0,18,12,0
7/29/2025,1,50,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1884,12,12,0
7/30/2025,1,2,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,3227,135,135,0
7/30/2025,1,2,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,75,54,0
7/30/2025,1,2,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,394,45,45,0
7/30/2025,1,2,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/30/2025,1,2,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/30/2025,1,2,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/30/2025,1,2,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,0,18,14,0
7/30/2025,1,2,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1878,12,12,0
7/30/2025,1,3,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,3186,135,135,0
7/30/2025,1,3,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,75,52,0
7/30/2025,1,3,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,383,45,45,0
7/30/2025,1,3,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/30/2025,1,3,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/30/2025,1,3,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/30/2025,1,3,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,0,18,12,0
7/30/2025,1,3,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1870,12,12,0
7/30/2025,1,6,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,3133,135,135,0
7/30/2025,1,6,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,75,54,0
7/30/2025,1,6,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,368,45,45,0
7/30/2025,1,6,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/30/2025,1,6,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/30/2025,1,6,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/30/2025,1,6,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,0,18,14,0
7/30/2025,1,6,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1870,42,38,0
7/30/2025,1,7,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,3084,135,135,0
7/30/2025,1,7,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,75,52,0
7/30/2025,1,7,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,350,45,45,0
7/30/2025,1,7,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/30/2025,1,7,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/30/2025,1,7,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/30/2025,1,7,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,0,18,13,0
7/30/2025,1,7,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1865,12,12,0
7/30/2025,1,8,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,3041,135,135,0
7/30/2025,1,8,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,75,48,0
7/30/2025,1,8,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,339,45,45,0
7/30/2025,1,8,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,3,0,1
7/30/2025,1,8,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/30/2025,1,8,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/30/2025,1,8,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,0,18,13,0
7/30/2025,1,8,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1863,12,12,0
7/30/2025,1,9,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,2997,135,135,0
7/30/2025,1,9,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,75,46,0
7/30/2025,1,9,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,317,45,45,0
7/30/2025,1,9,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,0,0,0,1
7/30/2025,1,9,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,0,0,1
7/30/2025,1,9,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,0,0,1
7/30/2025,1,9,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,0,18,9,0
