date,division,store_id,product_category,sku_id,sku_name,store_po_id,store_po_qty
8/10/2025,1,18,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-CD129242,0
8/10/2025,1,50,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-CD59CEB5,0
8/10/2025,1,48,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-CF349C32,45
8/10/2025,1,33,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-D3B3BD03,2
8/10/2025,1,31,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-D41C470E,0
8/10/2025,1,14,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-D45917FD,5
8/10/2025,1,2,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-D53B8E9F,9
8/10/2025,1,33,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-D559F500,0
8/10/2025,1,45,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-D595E829,0
8/10/2025,1,3,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-D6351121,0
8/10/2025,1,14,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-DC368BC3,1
8/10/2025,1,15,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-DC4F787D,0
8/10/2025,1,21,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-DCA9709A,3
8/10/2025,1,43,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-E271CB06,0
8/10/2025,1,31,Produce,SKU-APP-001,Apples Gala 3lb,STPO-E3149423,0
8/10/2025,1,16,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-E41D0E29,0
8/10/2025,1,2,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-E6AB17BC,0
8/10/2025,1,18,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-E87845AC,0
8/10/2025,1,18,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-E9021777,0
8/10/2025,1,14,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-E955F6AE,0
8/10/2025,1,37,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-EAAEC142,7
8/10/2025,1,15,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-EB83CBEC,0
8/10/2025,1,47,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-EE9CB2FA,0
8/10/2025,1,38,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-F02A86D5,0
8/10/2025,1,8,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-F1E67648,45
8/10/2025,1,18,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-F3ED1AF6,0
8/10/2025,1,43,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-F42407BA,8
8/10/2025,1,33,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-F550C049,7
8/10/2025,1,50,Produce,SKU-APP-001,Apples Gala 3lb,STPO-F9350B0A,0
8/10/2025,1,3,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-F9D90451,0
8/10/2025,1,16,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-FB01EC1A,0
8/10/2025,1,15,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-FE2480A4,0
8/11/2025,1,8,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-05154D72,0
8/11/2025,1,9,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-07287B51,0
8/11/2025,1,14,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-072BF892,0
8/11/2025,1,45,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-0897CAEE,0
8/11/2025,1,47,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-094835DD,0
8/11/2025,1,16,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-09DF5F2B,0
8/11/2025,1,35,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-0A2E2633,6
8/11/2025,1,35,Produce,SKU-APP-001,Apples Gala 3lb,STPO-0A4DD33E,0
8/11/2025,1,29,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-0D1FAC35,0
8/11/2025,1,38,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-0D6DE0CE,0
8/11/2025,1,9,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-0DA39320,0
8/11/2025,1,50,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-0F37A274,3
8/11/2025,1,50,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-0F58F99B,0
8/11/2025,1,28,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-1122ECDE,6
8/11/2025,1,23,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-11C3CE21,8
8/11/2025,1,3,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-13EA9F83,0
8/11/2025,1,2,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-1492A936,4
8/11/2025,1,41,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-18AF02F7,0
8/11/2025,1,7,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-1A089120,0
8/11/2025,1,18,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-1A112D62,0
8/11/2025,1,9,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-1A7AB164,0
8/11/2025,1,16,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-1C6F2170,0
8/11/2025,1,9,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-1F769F14,2
8/11/2025,1,45,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-20BD004D,8
8/11/2025,1,23,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-21C81BA0,7
8/11/2025,1,28,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-2245E8BA,0
8/11/2025,1,37,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-229FF308,0
8/11/2025,1,29,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-231513CA,8
8/11/2025,1,9,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-2580134B,21
8/11/2025,1,7,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-25AC1A09,0
8/11/2025,1,15,Produce,SKU-APP-001,Apples Gala 3lb,STPO-277811E5,0
8/11/2025,1,18,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-28827021,0
8/11/2025,1,33,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-2930BADF,3
8/11/2025,1,7,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-2AAA4A18,3
8/11/2025,1,9,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-2AC522C9,5
8/11/2025,1,50,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-2BE86C85,0
8/11/2025,1,48,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-2EE51C3D,0
8/11/2025,1,31,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-30031451,11
8/11/2025,1,28,Produce,SKU-APP-001,Apples Gala 3lb,STPO-3141E896,0
8/11/2025,1,18,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-32094F34,0
8/11/2025,1,35,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-321E1BC0,0
8/11/2025,1,2,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-32E0CE2A,0
8/11/2025,1,41,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-348401CC,3
8/11/2025,1,16,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-34F20776,0
8/11/2025,1,14,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-3746B4FD,0
8/11/2025,1,45,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-38322CC5,0
8/11/2025,1,18,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-393413F1,6
8/11/2025,1,38,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-3967E5FF,0
8/11/2025,1,21,Produce,SKU-APP-001,Apples Gala 3lb,STPO-3A0F8BB9,0
8/11/2025,1,21,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-3D56C452,17
8/11/2025,1,23,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-3FABA735,0
8/11/2025,1,16,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-4099DB31,6
8/11/2025,1,7,Produce,SKU-APP-001,Apples Gala 3lb,STPO-41D3CAA6,0
8/11/2025,1,15,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-41E22C27,5
8/11/2025,1,35,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-43822F6E,15
8/11/2025,1,7,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-44B121ED,12
8/11/2025,1,47,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-45E936E3,0
8/11/2025,1,3,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-467E29D9,6
8/11/2025,1,48,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-47B8D768,0
8/11/2025,1,28,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-48BA3041,3
8/11/2025,1,43,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-498358FF,16
8/11/2025,1,41,Produce,SKU-APP-001,Apples Gala 3lb,STPO-49B1967C,0
8/11/2025,1,15,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-4A850227,9
8/11/2025,1,21,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-4B8D4B89,0
8/11/2025,1,47,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-4CF28640,5
8/11/2025,1,35,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-4D56A671,0
8/11/2025,1,6,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-4DEAC89A,0
8/11/2025,1,33,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-4EA99436,0
8/11/2025,1,16,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-4F8AD3DA,0
8/11/2025,1,47,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-4FF7FBDD,0
8/11/2025,1,8,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-511916FB,4
8/11/2025,1,14,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-51646828,0
8/11/2025,1,45,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-533C5EA6,16
8/11/2025,1,29,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-536919F7,0
8/11/2025,1,43,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-5459DE6F,0
8/11/2025,1,28,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-5942DF98,16
8/11/2025,1,29,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-5DE27019,10
8/11/2025,1,43,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-5E125704,0
8/11/2025,1,15,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-6003DA36,0
8/11/2025,1,48,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-6015BF69,11
8/11/2025,1,16,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-6063D15B,12
8/11/2025,1,2,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-64548570,0
8/11/2025,1,41,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-64815A38,0
8/11/2025,1,43,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-64DB7859,7
8/11/2025,1,31,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-6502E04D,0
8/11/2025,1,23,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-672EBA5F,0
8/11/2025,1,37,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-67D09411,2
8/11/2025,1,8,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-68EB59DB,1
8/11/2025,1,14,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-6993A193,5
8/11/2025,1,2,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-6BBC360D,0
8/11/2025,1,48,Produce,SKU-APP-001,Apples Gala 3lb,STPO-6C6CDB97,0
8/11/2025,1,21,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-6D6B37A2,2
8/11/2025,1,28,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-6E3929EF,0
8/11/2025,1,37,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-70105BFB,13
8/11/2025,1,45,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-70233BC9,0
8/11/2025,1,8,Produce,SKU-APP-001,Apples Gala 3lb,STPO-71775540,0
8/11/2025,1,33,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-72065ED6,0
8/11/2025,1,41,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-74C0E565,13
8/11/2025,1,37,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-759CC6A1,0
8/11/2025,1,47,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-769281C5,17
8/11/2025,1,50,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-77508E6F,0
8/11/2025,1,33,Produce,SKU-APP-001,Apples Gala 3lb,STPO-783CBDB4,0
8/11/2025,1,48,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-783EE9D2,9
8/11/2025,1,29,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-7B9462EE,0
8/11/2025,1,29,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-7BB8012D,0
8/11/2025,1,7,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-7D3F3BDD,10
8/11/2025,1,35,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-81B2FDCD,0
8/11/2025,1,23,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-8236A443,0
8/11/2025,1,47,Produce,SKU-APP-001,Apples Gala 3lb,STPO-8348F01D,0
8/11/2025,1,18,Produce,SKU-APP-001,Apples Gala 3lb,STPO-83E009C6,0
8/11/2025,1,50,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-8459D4C2,16
8/11/2025,1,29,Produce,SKU-APP-001,Apples Gala 3lb,STPO-86566C1D,0
8/11/2025,1,35,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-869A1AD5,4
8/11/2025,1,2,Produce,SKU-APP-001,Apples Gala 3lb,STPO-869BA54C,0
8/11/2025,1,21,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-8A9FEBC3,0
8/11/2025,1,50,Produce,SKU-APP-001,Apples Gala 3lb,STPO-8AA6E578,0
8/11/2025,1,2,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-8BDF4098,0
8/11/2025,1,23,Produce,SKU-APP-001,Apples Gala 3lb,STPO-8E6F9A0A,0
8/11/2025,1,14,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-9035F974,0
8/11/2025,1,45,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-92C1A27B,0
8/11/2025,1,38,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-92EB2E4F,0
8/11/2025,1,8,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-937299C9,17
8/11/2025,1,23,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-978BF58D,11
8/11/2025,1,6,Produce,SKU-APP-001,Apples Gala 3lb,STPO-978C857B,0
8/11/2025,1,15,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-995BDC40,6
8/11/2025,1,33,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-999E9EE7,0
8/11/2025,1,8,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-99AC357B,0
8/11/2025,1,9,Produce,SKU-APP-001,Apples Gala 3lb,STPO-9CC76D2A,0
8/11/2025,1,45,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-9E60F4AF,3
8/11/2025,1,15,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-9F079288,0
8/11/2025,1,8,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-A138D82B,0
8/11/2025,1,41,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-A24D0DF9,6
8/11/2025,1,18,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-A3592F0D,5
8/11/2025,1,3,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-A6F3E311,0
8/11/2025,1,48,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-A9B6C6F1,0
8/11/2025,1,7,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-A9CF4C72,0
8/11/2025,1,2,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-AA6255F1,21
8/11/2025,1,33,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-AC3E12EF,11
8/11/2025,1,41,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-AC890A1D,0
8/11/2025,1,50,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-ACAAED8F,5
8/11/2025,1,45,Produce,SKU-APP-001,Apples Gala 3lb,STPO-AD030C01,0
8/11/2025,1,16,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-AD284F19,4
8/11/2025,1,18,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-AD9AD27A,18
8/11/2025,1,3,Produce,SKU-APP-001,Apples Gala 3lb,STPO-B07BBD05,0
8/11/2025,1,41,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-B2D2B647,0
8/11/2025,1,37,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-B3EB3482,0
8/11/2025,1,6,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-B5BB3B69,13
8/11/2025,1,47,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-BBBAF080,0
8/11/2025,1,38,Produce,SKU-APP-001,Apples Gala 3lb,STPO-BE882370,0
8/11/2025,1,47,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-BEC25A22,9
8/11/2025,1,2,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-BF2E268E,9
8/11/2025,1,14,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-C10E884E,14
8/11/2025,1,38,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-C27A6DFA,4
8/11/2025,1,31,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-C286BBF2,4
8/11/2025,1,21,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-C396538C,7
8/11/2025,1,6,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-C417671E,4
8/11/2025,1,28,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-C44A118F,0
8/11/2025,1,38,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-C4C40157,3
8/11/2025,1,6,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-C5872F55,0
8/11/2025,1,37,Produce,SKU-APP-001,Apples Gala 3lb,STPO-C6195EE5,0
8/11/2025,1,48,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-C7C3C120,0
8/11/2025,1,33,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-C7D4C35B,15
8/11/2025,1,43,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-C8147489,0
8/11/2025,1,48,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-CAA410DC,6
8/11/2025,1,43,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-CAF005DE,6
8/11/2025,1,31,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-D0729474,0
8/11/2025,1,14,Produce,SKU-APP-001,Apples Gala 3lb,STPO-D4833998,0
8/11/2025,1,28,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-D722BC4A,0
8/11/2025,1,15,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-D9F414F2,0
8/11/2025,1,21,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-DB39C359,0
8/11/2025,1,6,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-DDDD1C6E,3
8/11/2025,1,43,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-DE10D88E,0
8/11/2025,1,6,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-DF3B0288,0
8/11/2025,1,6,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-DFCADD42,0
8/11/2025,1,31,Produce,SKU-APP-001,Apples Gala 3lb,STPO-E1663038,0
8/11/2025,1,16,Produce,SKU-APP-001,Apples Gala 3lb,STPO-E1C0406A,0
8/11/2025,1,38,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-E26E028D,0
8/11/2025,1,37,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-E2A03D54,6
8/11/2025,1,31,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-E349F0A1,0
8/11/2025,1,38,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-E3591AA9,13
8/11/2025,1,18,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-E4E7E4D4,0
8/11/2025,1,37,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-E4F7165A,0
8/11/2025,1,31,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-E7B96213,10
8/11/2025,1,7,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-E82F06CA,0
8/11/2025,1,15,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-E9246429,0
8/11/2025,1,35,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-EA4EB879,0
8/11/2025,1,3,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-EBF62D65,6
8/11/2025,1,31,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-EC707F57,0
8/11/2025,1,3,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-EE2A7309,16
8/11/2025,1,21,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-F1326AA6,0
8/11/2025,1,23,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-F17330D5,0
8/11/2025,1,43,Produce,SKU-APP-001,Apples Gala 3lb,STPO-F222B392,0
8/11/2025,1,3,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-F6673160,0
8/11/2025,1,50,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-F717D9A4,0
8/11/2025,1,14,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-F85861CE,4
8/11/2025,1,29,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-F9CE70AC,3
8/11/2025,1,9,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-FA9DF2BD,0
8/11/2025,1,3,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-FC8FC31F,0
8/11/2025,1,8,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-FF29294F,0
8/11/2025,1,33,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-FFC47F32,0
8/12/2025,1,14,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-014AAE50,20
8/12/2025,1,3,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-0440D96C,0
8/12/2025,1,47,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-04EFC0DE,0
8/12/2025,1,14,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-054E8A09,0
8/12/2025,1,23,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-0734379E,11
8/12/2025,1,31,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-077CEF63,0
8/12/2025,1,16,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-08222E06,25
8/12/2025,1,33,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-0869DD15,17
8/12/2025,1,28,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-0A1AFB49,0
8/12/2025,1,23,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-0AA6EE75,5
8/12/2025,1,23,Produce,SKU-APP-001,Apples Gala 3lb,STPO-0ADC732C,0
8/12/2025,1,43,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-10AA99F0,6
8/12/2025,1,35,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-10DDFAEA,8
8/12/2025,1,48,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-11F3EE51,4
8/12/2025,1,18,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-14C6E1E0,5
8/12/2025,1,2,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-164C2006,4
8/12/2025,1,37,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-16579E2D,0
8/12/2025,1,38,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-1690A3E4,19
8/12/2025,1,2,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-16B5A805,0
8/12/2025,1,8,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-17B3594A,0
8/12/2025,1,48,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-1996CEED,2
8/12/2025,1,21,Produce,SKU-APP-001,Apples Gala 3lb,STPO-1A329FC3,0
8/12/2025,1,31,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-1B87710D,1
8/12/2025,1,50,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-1C5FF2D2,3
8/12/2025,1,50,Produce,SKU-APP-001,Apples Gala 3lb,STPO-1D677B3E,0
8/12/2025,1,29,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-1D902170,0
8/12/2025,1,50,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-20A95235,0
8/12/2025,1,15,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-21EE1C30,3
8/12/2025,1,35,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-25C1840A,0
8/12/2025,1,29,Produce,SKU-APP-001,Apples Gala 3lb,STPO-278B986C,0
8/12/2025,1,50,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-2792FF95,8
8/12/2025,1,28,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-2BC5CB82,11
8/12/2025,1,33,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-2E41F62E,0
8/12/2025,1,14,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-2F68F64F,135
8/12/2025,1,29,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-31356A42,3
8/12/2025,1,43,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-3181CD55,0
8/12/2025,1,8,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-31D77BEF,4
8/12/2025,1,18,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-334C0BB3,0
8/12/2025,1,15,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-367A0861,0
8/12/2025,1,28,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-369F2D36,16
8/12/2025,1,38,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-37373ED2,0
8/12/2025,1,2,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-397B1674,9
