date,sku_id,sku_name,store_id,division,most_likely_out_of_stock_reason
2025-08-02,SKU-BER-001,Berries Strawberries 1lb,35,Batavia,Supply chain delays from vendor
2025-08-02,SKU-ORG-001,Oranges Navel 4lb,35,Batavia,Supplier short shipment or allocation issue
2025-08-02,SKU-WML-001,Watermelon Seedless Whole,35,Batavia,Supply chain delays from vendor
2025-08-02,SKU-APP-001,Apples Gala 3lb,37,Batavia,Supply chain delays from vendor
2025-08-02,SKU-BER-001,Berries Strawberries 1lb,37,Batavia,Supply chain delays from vendor
2025-08-02,SKU-ORG-001,Oranges Navel 4lb,37,Batavia,Supplier short shipment or allocation issue
2025-08-02,SKU-WML-001,Watermelon Seedless Whole,37,Batavia,Supply chain delays from vendor
2025-08-02,SKU-APP-001,Apples Gala 3lb,38,Batavia,Supply chain delays from vendor
2025-08-02,SKU-APP-002,Apples Honeycrisp 2lb,38,Batavia,Sudden increase in demand
2025-08-02,SKU-BER-001,Berries Strawberries 1lb,38,Batavia,Supply chain delays from vendor
2025-08-02,SKU-ORG-001,Oranges Navel 4lb,38,Batavia,Recent price change affected sales pattern
2025-08-02,SKU-WML-001,Watermelon Seedless Whole,38,Batavia,Supply chain delays from vendor
2025-08-02,SKU-APP-001,Apples Gala 3lb,41,Batavia,Supply chain delays from vendor
2025-08-02,SKU-APP-002,Apples Honeycrisp 2lb,41,Batavia,Sudden increase in demand
2025-08-02,SKU-BER-001,Berries Strawberries 1lb,41,Batavia,Supply chain delays from vendor
2025-08-02,SKU-ORG-001,Oranges Navel 4lb,41,Batavia,In-store inventory mismatch or shrinkage
2025-08-02,SKU-WML-001,Watermelon Seedless Whole,41,Batavia,Supply chain delays from vendor
2025-08-02,SKU-APP-001,Apples Gala 3lb,43,Batavia,Supply chain delays from vendor
2025-08-02,SKU-APP-002,Apples Honeycrisp 2lb,43,Batavia,Sudden increase in demand
2025-08-02,SKU-BER-001,Berries Strawberries 1lb,43,Batavia,Supply chain delays from vendor
2025-08-02,SKU-ORG-001,Oranges Navel 4lb,43,Batavia,System data sync or PO timing issue
2025-08-02,SKU-WML-001,Watermelon Seedless Whole,43,Batavia,Supply chain delays from vendor
2025-08-02,SKU-APP-001,Apples Gala 3lb,45,Batavia,Supply chain delays from vendor
2025-08-02,SKU-BER-001,Berries Strawberries 1lb,45,Batavia,Supply chain delays from vendor
2025-08-02,SKU-ORG-001,Oranges Navel 4lb,45,Batavia,Supplier short shipment or allocation issue
2025-08-02,SKU-WML-001,Watermelon Seedless Whole,45,Batavia,Supply chain delays from vendor
2025-08-02,SKU-APP-001,Apples Gala 3lb,47,Batavia,Supply chain delays from vendor
2025-08-02,SKU-BER-001,Berries Strawberries 1lb,47,Batavia,Supply chain delays from vendor
2025-08-02,SKU-ORG-001,Oranges Navel 4lb,47,Batavia,Recent price change affected sales pattern
2025-08-02,SKU-WML-001,Watermelon Seedless Whole,47,Batavia,Supply chain delays from vendor
2025-08-02,SKU-APP-001,Apples Gala 3lb,48,Batavia,Supply chain delays from vendor
2025-08-02,SKU-BER-001,Berries Strawberries 1lb,48,Batavia,Supply chain delays from vendor
2025-08-02,SKU-ORG-001,Oranges Navel 4lb,48,Batavia,System data sync or PO timing issue
2025-08-02,SKU-WML-001,Watermelon Seedless Whole,48,Batavia,Supply chain delays from vendor
2025-08-02,SKU-APP-001,Apples Gala 3lb,50,Batavia,Supply chain delays from vendor
2025-08-02,SKU-APP-002,Apples Honeycrisp 2lb,50,Batavia,Sudden increase in demand
2025-08-02,SKU-BER-001,Berries Strawberries 1lb,50,Batavia,Supply chain delays from vendor
2025-08-02,SKU-ORG-001,Oranges Navel 4lb,50,Batavia,Supplier short shipment or allocation issue
2025-08-02,SKU-WML-001,Watermelon Seedless Whole,50,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,2,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,3,Batavia,Supply chain delays from vendor
2025-08-03,SKU-BAN-001,Bananas Cavendish 1lb,3,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,6,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,6,Batavia,Supply chain delays from vendor
2025-08-03,SKU-BAN-001,Bananas Cavendish 1lb,6,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,7,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,7,Batavia,Supply chain delays from vendor
2025-08-03,SKU-BAN-001,Bananas Cavendish 1lb,7,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,8,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,8,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,9,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,9,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,14,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,14,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,15,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,15,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,16,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,16,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,18,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,18,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,21,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,21,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,23,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,23,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,28,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,28,Batavia,Supply chain delays from vendor
2025-08-03,SKU-BAN-001,Bananas Cavendish 1lb,28,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,29,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,29,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,31,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,31,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,33,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,33,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,35,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,35,Batavia,Supply chain delays from vendor
2025-08-03,SKU-BAN-001,Bananas Cavendish 1lb,35,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,37,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,37,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,38,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,38,Batavia,Supply chain delays from vendor
2025-08-03,SKU-BAN-001,Bananas Cavendish 1lb,38,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-001,Apples Gala 3lb,41,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,41,Batavia,Supply chain delays from vendor
2025-08-03,SKU-ORG-001,Oranges Navel 4lb,41,Batavia,Supplier short shipment or allocation issue
2025-08-03,SKU-APP-001,Apples Gala 3lb,43,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,43,Batavia,Supply chain delays from vendor
2025-08-03,SKU-BAN-001,Bananas Cavendish 1lb,43,Batavia,Supply chain delays from vendor
2025-08-03,SKU-BER-001,Berries Strawberries 1lb,43,Batavia,Supply chain delays from vendor
2025-08-03,SKU-ORG-001,Oranges Navel 4lb,43,Batavia,In-store inventory mismatch or shrinkage
2025-08-03,SKU-APP-001,Apples Gala 3lb,45,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,45,Batavia,Supply chain delays from vendor
2025-08-03,SKU-BER-001,Berries Strawberries 1lb,45,Batavia,Supply chain delays from vendor
2025-08-03,SKU-ORG-001,Oranges Navel 4lb,45,Batavia,Supplier short shipment or allocation issue
2025-08-03,SKU-APP-001,Apples Gala 3lb,47,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,47,Batavia,Supply chain delays from vendor
2025-08-03,SKU-BER-001,Berries Strawberries 1lb,47,Batavia,Supply chain delays from vendor
2025-08-03,SKU-ORG-001,Oranges Navel 4lb,47,Batavia,System data sync or PO timing issue
2025-08-03,SKU-APP-001,Apples Gala 3lb,48,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,48,Batavia,Supply chain delays from vendor
2025-08-03,SKU-BER-001,Berries Strawberries 1lb,48,Batavia,Supply chain delays from vendor
2025-08-03,SKU-ORG-001,Oranges Navel 4lb,48,Batavia,System data sync or PO timing issue
2025-08-03,SKU-APP-001,Apples Gala 3lb,50,Batavia,Supply chain delays from vendor
2025-08-03,SKU-APP-002,Apples Honeycrisp 2lb,50,Batavia,Supply chain delays from vendor
2025-08-03,SKU-BAN-001,Bananas Cavendish 1lb,50,Batavia,Supply chain delays from vendor
2025-08-03,SKU-BER-001,Berries Strawberries 1lb,50,Batavia,Supply chain delays from vendor
2025-08-03,SKU-ORG-001,Oranges Navel 4lb,50,Batavia,In-store inventory mismatch or shrinkage
2025-08-04,SKU-APP-001,Apples Gala 3lb,2,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,2,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,2,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,3,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,3,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,3,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,6,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,6,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,6,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,7,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,7,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,7,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,8,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,8,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,8,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,9,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,9,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,9,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,14,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,14,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,14,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,15,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,15,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,15,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,16,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,16,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,16,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,18,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,18,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,18,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,21,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,21,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,21,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,23,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,23,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,23,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,28,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,28,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,28,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,29,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,29,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,29,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,31,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,31,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,31,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,33,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,33,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,33,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,35,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,35,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,35,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,37,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,37,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,37,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,38,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,38,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,38,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-001,Apples Gala 3lb,41,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,41,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,41,Batavia,Supply chain delays from vendor
2025-08-04,SKU-ORG-001,Oranges Navel 4lb,41,Batavia,In-store inventory mismatch or shrinkage
2025-08-04,SKU-APP-001,Apples Gala 3lb,43,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,43,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,43,Batavia,Supply chain delays from vendor
2025-08-04,SKU-ORG-001,Oranges Navel 4lb,43,Batavia,Supplier short shipment or allocation issue
2025-08-04,SKU-APP-001,Apples Gala 3lb,45,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,45,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,45,Batavia,Supply chain delays from vendor
2025-08-04,SKU-ORG-001,Oranges Navel 4lb,45,Batavia,In-store inventory mismatch or shrinkage
2025-08-04,SKU-APP-001,Apples Gala 3lb,47,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,47,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,47,Batavia,Supply chain delays from vendor
2025-08-04,SKU-ORG-001,Oranges Navel 4lb,47,Batavia,Supplier short shipment or allocation issue
2025-08-04,SKU-APP-001,Apples Gala 3lb,48,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,48,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,48,Batavia,Supply chain delays from vendor
2025-08-04,SKU-ORG-001,Oranges Navel 4lb,48,Batavia,Recent price change affected sales pattern
2025-08-04,SKU-APP-001,Apples Gala 3lb,50,Batavia,Supply chain delays from vendor
2025-08-04,SKU-APP-002,Apples Honeycrisp 2lb,50,Batavia,Supply chain delays from vendor
2025-08-04,SKU-BAN-001,Bananas Cavendish 1lb,50,Batavia,Supply chain delays from vendor
2025-08-04,SKU-ORG-001,Oranges Navel 4lb,50,Batavia,System data sync or PO timing issue
2025-08-05,SKU-APP-001,Apples Gala 3lb,2,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,2,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,3,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,3,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,6,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,6,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,7,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,7,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,8,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,8,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,9,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,9,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,14,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,14,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,15,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,15,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,16,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,16,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,18,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,18,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,21,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,21,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,23,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,23,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,28,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,28,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,29,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,29,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,31,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,31,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,33,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,33,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,35,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,35,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,37,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,37,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,38,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,38,Batavia,Supply chain delays from vendor
2025-08-05,SKU-APP-001,Apples Gala 3lb,41,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,41,Batavia,Supply chain delays from vendor
2025-08-05,SKU-ORG-001,Oranges Navel 4lb,41,Batavia,Supplier short shipment or allocation issue
2025-08-05,SKU-APP-001,Apples Gala 3lb,43,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,43,Batavia,Supply chain delays from vendor
2025-08-05,SKU-ORG-001,Oranges Navel 4lb,43,Batavia,Recent price change affected sales pattern
2025-08-05,SKU-APP-001,Apples Gala 3lb,45,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,45,Batavia,Supply chain delays from vendor
2025-08-05,SKU-ORG-001,Oranges Navel 4lb,45,Batavia,Supplier short shipment or allocation issue
2025-08-05,SKU-APP-001,Apples Gala 3lb,47,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,47,Batavia,Supply chain delays from vendor
2025-08-05,SKU-ORG-001,Oranges Navel 4lb,47,Batavia,Supplier short shipment or allocation issue
2025-08-05,SKU-APP-001,Apples Gala 3lb,48,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,48,Batavia,Supply chain delays from vendor
2025-08-05,SKU-ORG-001,Oranges Navel 4lb,48,Batavia,In-store inventory mismatch or shrinkage
2025-08-05,SKU-APP-001,Apples Gala 3lb,50,Batavia,Supply chain delays from vendor
2025-08-05,SKU-BAN-001,Bananas Cavendish 1lb,50,Batavia,Supply chain delays from vendor
2025-08-05,SKU-ORG-001,Oranges Navel 4lb,50,Batavia,System data sync or PO timing issue
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,2,Batavia,Supply chain delays from vendor
2025-08-06,SKU-ORG-001,Oranges Navel 4lb,2,Batavia,Sudden increase in demand
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,3,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,6,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,7,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,8,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,9,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,14,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,15,Batavia,Supply chain delays from vendor
2025-08-06,SKU-ORG-001,Oranges Navel 4lb,15,Batavia,Sudden increase in demand
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,16,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,18,Batavia,Supply chain delays from vendor
2025-08-06,SKU-ORG-001,Oranges Navel 4lb,18,Batavia,Sudden increase in demand
2025-08-06,SKU-APP-001,Apples Gala 3lb,21,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,21,Batavia,Supply chain delays from vendor
2025-08-06,SKU-ORG-001,Oranges Navel 4lb,21,Batavia,Sudden increase in demand
2025-08-06,SKU-APP-001,Apples Gala 3lb,23,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,23,Batavia,Supply chain delays from vendor
2025-08-06,SKU-ORG-001,Oranges Navel 4lb,23,Batavia,Sudden increase in demand
2025-08-06,SKU-APP-001,Apples Gala 3lb,28,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,28,Batavia,Supply chain delays from vendor
2025-08-06,SKU-APP-001,Apples Gala 3lb,29,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,29,Batavia,Supply chain delays from vendor
2025-08-06,SKU-APP-001,Apples Gala 3lb,31,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,31,Batavia,Supply chain delays from vendor
2025-08-06,SKU-APP-001,Apples Gala 3lb,33,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,33,Batavia,Supply chain delays from vendor
2025-08-06,SKU-APP-001,Apples Gala 3lb,35,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,35,Batavia,Supply chain delays from vendor
2025-08-06,SKU-ORG-001,Oranges Navel 4lb,35,Batavia,Sudden increase in demand
2025-08-06,SKU-APP-001,Apples Gala 3lb,37,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,37,Batavia,Supply chain delays from vendor
2025-08-06,SKU-ORG-001,Oranges Navel 4lb,37,Batavia,Sudden increase in demand
2025-08-06,SKU-APP-001,Apples Gala 3lb,38,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,38,Batavia,Supply chain delays from vendor
2025-08-06,SKU-APP-001,Apples Gala 3lb,41,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,41,Batavia,Supply chain delays from vendor
2025-08-06,SKU-ORG-001,Oranges Navel 4lb,41,Batavia,System data sync or PO timing issue
2025-08-06,SKU-APP-001,Apples Gala 3lb,43,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,43,Batavia,Supply chain delays from vendor
2025-08-06,SKU-ORG-001,Oranges Navel 4lb,43,Batavia,In-store inventory mismatch or shrinkage
2025-08-06,SKU-APP-001,Apples Gala 3lb,45,Batavia,Supply chain delays from vendor
2025-08-06,SKU-BAN-001,Bananas Cavendish 1lb,45,Batavia,Supply chain delays from vendor
2025-08-06,SKU-ORG-001,Oranges Navel 4lb,45,Batavia,Supplier short shipment or allocation issue
2025-08-06,SKU-APP-001,Apples Gala 3lb,47,Batavia,Supply chain delays from vendor
