division,store_id,date,sku_id,sku_name,reason_level_1,reason_level_2
1,23,8/10/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,23,8/10/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,23,8/10/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,28,8/10/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,28,8/10/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,28,8/10/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,28,8/10/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,29,8/10/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,29,8/10/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,29,8/10/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,29,8/10/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,31,8/10/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,31,8/10/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,31,8/10/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,31,8/10/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,33,8/10/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,33,8/10/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,33,8/10/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,33,8/10/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,35,8/10/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,35,8/10/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,35,8/10/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,35,8/10/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,37,8/10/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,37,8/10/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,37,8/10/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,37,8/10/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,38,8/10/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,38,8/10/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,38,8/10/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,38,8/10/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,41,8/10/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,41,8/10/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,41,8/10/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,41,8/10/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,41,8/10/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,43,8/10/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,43,8/10/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,43,8/10/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,43,8/10/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,43,8/10/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,45,8/10/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,45,8/10/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,45,8/10/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,45,8/10/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,45,8/10/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,47,8/10/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,47,8/10/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,47,8/10/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,47,8/10/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,47,8/10/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,48,8/10/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,48,8/10/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,48,8/10/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,48,8/10/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,48,8/10/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,50,8/10/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,50,8/10/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,50,8/10/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,50,8/10/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,50,8/10/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,2,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,2,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,2,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,3,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,3,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,3,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,6,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,6,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,7,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,7,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,7,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,8,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,8,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,8,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,8,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,9,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,9,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,9,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,14,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,14,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,14,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,14,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,15,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,15,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,15,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,16,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,16,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,16,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,18,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,18,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,18,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,18,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,21,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,21,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,21,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,21,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,23,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,23,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,23,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,28,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,28,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,28,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,28,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,29,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,29,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,29,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,29,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,31,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,31,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,31,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,31,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,33,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,33,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,33,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,33,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,35,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,35,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,35,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,35,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,37,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,37,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,37,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,37,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,38,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,38,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,38,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,38,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,41,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,41,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,41,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,41,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,41,8/11/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,43,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,43,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,43,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,43,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,43,8/11/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,45,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,45,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,45,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,45,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,45,8/11/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,47,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,47,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,47,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,47,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,47,8/11/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,48,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,48,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,48,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,48,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,48,8/11/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,50,8/11/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,50,8/11/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,50,8/11/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,50,8/11/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,50,8/11/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,2,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,2,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,2,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,3,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,3,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,3,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,6,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,6,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,6,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,7,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,7,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,7,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,7,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,8,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,8,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,8,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,8,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,9,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,9,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,9,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,9,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,14,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,14,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,14,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,14,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,15,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,15,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,15,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,15,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,16,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,16,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,16,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,16,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,18,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,18,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,18,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,18,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,21,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,21,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,21,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,21,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,23,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,23,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,23,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,28,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,28,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,28,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,28,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,29,8/12/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,29,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,29,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,29,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,29,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,31,8/12/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,31,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,31,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,31,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,33,8/12/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,33,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,33,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,33,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,33,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,35,8/12/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,35,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,35,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,35,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,37,8/12/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,37,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,37,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,37,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,37,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,38,8/12/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,38,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,38,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,38,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,38,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,41,8/12/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,41,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,41,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,41,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,41,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,43,8/12/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,43,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,43,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,43,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,43,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,45,8/12/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,45,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,45,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,45,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,45,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,47,8/12/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,47,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,47,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,47,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,47,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,48,8/12/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,48,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,48,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,48,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,48,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,50,8/12/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,50,8/12/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,50,8/12/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,50,8/12/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,50,8/12/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,2,8/13/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,2,8/13/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,2,8/13/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,3,8/13/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,3,8/13/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,3,8/13/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,6,8/13/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,6,8/13/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,6,8/13/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,7,8/13/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,7,8/13/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,7,8/13/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,8,8/13/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,8,8/13/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,8,8/13/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,9,8/13/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
